rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,rowupdate
89,CoRoT-9,b,Transit,1,95.2738,0.0014,-0.0014,0.0,0.407,0.005,-0.005,False,0.11,0.04,-0.04,0.0,89.99,0.01,-0.04,0.0,0.84,0.07,-0.07,0.0,Mass,1.05,0.04,-0.04,False,0.9,0.13,-0.13,0.0,False,False,False,0,18h43m08.81s,280.786712,+06d12m15.0s,6.204172,460.0,,,0.0,13.69,,False,False,V (Johnson),5625.0,80.0,-80.0,False,False,0.99,0.04,-0.04,0.0,False,0.94,0.04,-0.04,False,False,2014-05-14
92,DP Leo,b,Eclipse Timing Variations,1,10220.0,730.0,-730.0,0.0,8.19,0.39,-0.39,False,0.39,0.13,-0.13,0.0,,,,,6.05,0.47,-0.58,0.0,Msini,,,,,,,,,False,False,False,0,11h17m16.00s,169.316667,+17d57m41.1s,17.961417,,,,,,,,,,,,,,,0.69,,,0.0,False,,,,,,2014-05-14
97,GJ 15 A,b,Radial Velocity,1,11.4433,0.0016,-0.0016,0.0,0.0717,0.0034,-0.0034,False,0.0,,,0.0,,,,,0.017,0.002,-0.002,0.0,Msini,,,,,,,,,False,False,False,0,00h18m22.89s,4.595356,+44d01m22.6s,44.022953,3.57,0.01,-0.01,0.0,8.08,,False,False,V (Johnson),3567.0,11.0,-11.0,False,False,0.38,0.06,-0.06,0.0,False,0.39,0.0,0.0,False,False,2014-09-18
98,GJ 163,b,Radial Velocity,3,8.631,0.001,-0.001,0.0,0.061,,,False,0.11,0.04,-0.04,0.0,,,,,0.035,,,0.0,Msini,,,,,,,,,False,False,False,0,04h09m15.67s,62.315273,-53d22m25.3s,-53.373699,14.97,0.44,-0.46,0.0,11.81,0.014,False,False,V (Johnson),3500.0,100.0,-100.0,False,False,0.4,0.02,-0.02,0.0,False,,,,,,2014-05-14
101,GJ 179,b,Radial Velocity,1,2288.0,59.0,-59.0,0.0,2.41,0.04,-0.04,False,0.21,0.08,-0.08,0.0,,,,,0.82,0.07,-0.07,0.0,Msini,,,,,,,,,False,False,False,0,04h52m05.73s,73.023865,+06d28m35.5s,6.476539,12.12,0.56,-0.62,0.0,12.0,0.025,False,False,V (Johnson),3370.0,100.0,-100.0,False,False,0.36,0.03,-0.03,0.0,False,0.38,0.02,-0.02,False,False,2014-05-14
103,GJ 317,b,Radial Velocity,1,692.0,2.0,-2.0,0.0,1.15,0.05,-0.05,False,0.11,0.05,-0.05,0.0,45.0,30.0,-10.0,0.0,2.5,0.7,-0.4,0.0,Mass,,,,,,,,,False,False,False,0,08h40m59.22s,130.24673,-23d27m22.6s,-23.456289,15.1,0.22,-0.22,0.0,11.97,0.014,False,False,V (Johnson),3510.0,50.0,-50.0,False,False,0.42,0.05,-0.05,0.0,False,,,,,,2014-08-27
105,GJ 3293,b,Radial Velocity,2,30.6,0.01,-0.01,0.0,0.1434,,,False,0.07,0.04,-0.04,0.0,,,,,0.081,0.005,-0.005,0.0,Msini,,,,,,,,,False,False,False,0,04h28m35.72s,67.14882,-25d10m09.5s,-25.169301,,,,,11.962,,False,False,V (Johnson),3466.0,49.0,-49.0,False,False,0.42,,,0.0,False,0.4,0.03,-0.03,False,False,2014-12-03
106,GJ 3293,c,Radial Velocity,2,123.75,0.3,-0.3,0.0,0.364,,,False,0.33,0.06,-0.06,0.0,,,,,0.081,0.005,-0.005,0.0,Msini,,,,,,,,,False,False,False,0,04h28m35.72s,67.14882,-25d10m09.5s,-25.169301,,,,,11.962,,False,False,V (Johnson),3466.0,49.0,-49.0,False,False,0.42,,,0.0,False,0.4,0.03,-0.03,False,False,2014-12-03
107,GJ 3341,b,Radial Velocity,1,14.207,0.007,-0.007,0.0,0.089,,,False,0.31,0.11,-0.11,0.0,,,,,0.0208,0.0003,-0.0003,0.0,Msini,,,,,,,,,False,False,False,0,05h15m46.72s,78.944663,-31d17m45.4s,-31.295951,,,,,12.08,,False,False,V (Johnson),3526.0,49.0,-49.0,False,False,0.47,,,0.0,False,0.44,0.03,-0.03,False,False,2014-12-03
109,GJ 3634,b,Radial Velocity,1,2.64561,0.00066,-0.00066,0.0,0.0287,0.001,-0.0011,False,0.08,0.094,-0.057,0.0,59.0,18.0,-24.0,0.0,0.026,0.013,-0.005,0.0,Mass,,,,,,,,,False,False,False,0,10h58m35.10s,164.646242,-31d08m38.4s,-31.143989,19.8,0.6,-0.6,0.0,11.93,0.01,False,False,V (Johnson),,,,,,0.45,0.05,-0.05,0.0,False,0.43,0.03,-0.03,False,False,2014-08-21
111,GJ 3998,c,Radial Velocity,2,13.74,0.016,-0.016,0.0,0.089,0.003,-0.003,False,0.049,0.052,-0.034,0.0,,,,,0.0197,0.00249,-0.00239,0.0,Msini,,,,,,,,,False,False,False,1,17h16m00.64s,259.002655,+11d03m27.6s,11.057666,17.79,0.72,-0.72,0.0,10.83,,False,False,V (Johnson),3722.0,68.0,-68.0,False,False,0.5,0.05,-0.05,0.0,False,0.49,0.05,-0.05,False,False,2016-07-28
112,GJ 433,b,Radial Velocity,1,7.3709,0.0008,-0.0008,0.0,0.058,,,False,0.08,0.08,-0.08,0.0,,,,,0.018,,,0.0,Msini,,,,,,,,,False,False,False,0,11h35m26.95s,173.862289,-32d32m23.9s,-32.53997,9.04,0.14,-0.15,0.0,9.806,0.015,False,False,V (Johnson),3600.0,,,False,False,0.48,,,0.0,False,,,,,,2014-05-14
113,GJ 436,b,Radial Velocity,1,2.64388312,5.7e-07,-5.7e-07,0.0,0.0291,0.0015,-0.0015,False,0.13827,0.00018,-0.00018,0.0,86.44,0.17,-0.16,0.0,0.07,0.007,-0.007,0.0,Mass,0.372,0.015,-0.015,False,1.8,0.29,-0.29,0.0,False,False,False,0,11h42m11.09s,175.546219,+26d42m23.7s,26.70657,10.23,0.23,-0.24,0.0,10.67,0.01,False,False,V (Johnson),,,,,False,0.47,0.07,-0.07,0.0,False,0.46,0.02,-0.02,False,False,2015-02-05
115,GJ 581,b,Radial Velocity,3,5.3686,0.0001,-0.0001,0.0,0.04061,3e-05,-3e-05,False,0.0,0.03,-0.03,0.0,,,,,0.0497,0.0009,-0.0009,0.0,Msini,,,,,,,,,False,False,False,0,15h19m26.82s,229.861771,-07d43m20.2s,-7.72228,6.27,0.09,-0.09,0.0,10.56,0.011,False,False,V (Johnson),,,,,,0.31,0.02,-0.02,0.0,False,0.29,,,False,False,2014-07-09
118,GJ 649,b,Radial Velocity,1,598.3,4.2,-4.2,0.0,1.135,0.035,-0.035,False,0.3,0.08,-0.08,0.0,,,,,0.328,0.032,-0.032,0.0,Msini,,,,,,,,,False,False,False,0,16h58m08.85s,254.53688,+25d44m39.0s,25.74416,10.32,0.16,-0.16,0.0,9.69,0.02,False,False,V (Johnson),3700.0,60.0,-60.0,False,False,0.54,0.05,-0.05,0.0,False,,,,,,2014-05-14
119,GJ 667 C,b,Radial Velocity,5,7.2004,0.0017,-0.0017,0.0,0.0505,0.0044,-0.0053,False,0.13,0.1,-0.11,0.0,,,,,0.018,0.004,-0.004,0.0,Msini,,,,,,,,,False,False,False,0,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.8,,,0.0,10.22,0.1,False,False,V (Johnson),3350.0,50.0,-50.0,False,False,0.33,0.02,-0.02,0.0,False,,,,,False,2014-05-14
120,GJ 667 C,c,Radial Velocity,5,28.14,0.053,-0.065,0.0,0.125,0.012,-0.013,False,0.02,0.15,-0.02,0.0,,,,,0.012,0.005,-0.004,0.0,Msini,,,,,,,,,False,False,False,0,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.8,,,0.0,10.22,0.1,False,False,V (Johnson),3350.0,50.0,-50.0,False,False,0.33,0.02,-0.02,0.0,False,,,,,False,2014-05-14
121,GJ 667 C,e,Radial Velocity,5,62.24,0.55,-0.55,0.0,0.213,0.019,-0.022,False,0.02,0.22,-0.02,0.0,,,,,0.008,0.005,-0.004,0.0,Msini,,,,,,,,,False,False,False,0,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.8,,,0.0,10.22,0.1,False,False,V (Johnson),3350.0,50.0,-50.0,False,False,0.33,0.02,-0.02,0.0,False,,,,,False,2014-05-14
122,GJ 667 C,f,Radial Velocity,5,39.026,0.194,-0.211,0.0,0.156,0.014,-0.017,False,0.03,0.16,-0.03,0.0,,,,,0.008,0.004,-0.004,0.0,Msini,,,,,,,,,False,False,False,0,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.8,,,0.0,10.22,0.1,False,False,V (Johnson),3350.0,50.0,-50.0,False,False,0.33,0.02,-0.02,0.0,False,,,,,False,2014-05-14
123,GJ 667 C,g,Radial Velocity,5,256.2,13.8,-7.9,0.0,0.549,0.052,-0.058,False,0.08,0.41,-0.08,0.0,,,,,0.014,0.008,-0.007,0.0,Msini,,,,,,,,,False,False,False,0,17h18m58.82s,259.745085,-34d59m48.6s,-34.996827,6.8,,,0.0,10.22,0.1,False,False,V (Johnson),3350.0,50.0,-50.0,False,False,0.33,0.02,-0.02,0.0,False,,,,,False,2014-05-14
124,GJ 674,b,Radial Velocity,1,4.6938,0.007,-0.007,0.0,0.039,,,False,0.2,0.02,-0.02,0.0,,,,,0.035,,,0.0,Msini,,,,,,,,,False,False,False,0,17h28m39.95s,262.166443,-46d53m42.7s,-46.895191,4.54,0.03,-0.03,0.0,9.37,,False,False,V (Johnson),3600.0,100.0,-100.0,False,False,0.35,,,0.0,False,,,,,,2014-05-14
125,GJ 676 A,b,Radial Velocity,3,1050.3,1.2,-1.2,0.0,1.8,0.07,-0.07,False,0.328,0.004,-0.004,0.0,,,,,4.95,0.31,-0.31,0.0,Msini,,,,,,,,,False,False,False,0,17h30m11.21s,262.546692,-51d38m13.1s,-51.636978,16.13,0.46,-0.49,0.0,9.58,0.009,False,False,V (Johnson),,,,,False,0.71,0.04,-0.04,0.0,False,,,,,False,2014-05-14
126,GJ 676 A,d,Radial Velocity,3,3.6,0.0008,-0.0008,0.0,0.0413,0.0014,-0.0014,False,0.15,0.09,-0.09,0.0,,,,,0.014,0.002,-0.002,0.0,Msini,,,,,,,,,False,False,False,0,17h30m11.21s,262.546692,-51d38m13.1s,-51.636978,16.13,0.46,-0.49,0.0,9.58,0.009,False,False,V (Johnson),,,,,False,0.71,0.04,-0.04,0.0,False,,,,,False,2014-05-14
127,GJ 676 A,e,Radial Velocity,3,35.37,0.07,-0.07,0.0,0.187,0.007,-0.007,False,0.24,0.12,-0.12,0.0,,,,,0.036,0.005,-0.005,0.0,Msini,,,,,,,,,False,False,False,0,17h30m11.21s,262.546692,-51d38m13.1s,-51.636978,16.13,0.46,-0.49,0.0,9.58,0.009,False,False,V (Johnson),,,,,False,0.71,0.04,-0.04,0.0,False,,,,,False,2014-05-14
128,GJ 687,b,Radial Velocity,1,38.14,0.015,-0.015,0.0,0.16353,4.3e-05,-4.3e-05,False,0.04,0.076,-0.076,0.0,,,,,0.058,0.007,-0.007,0.0,Msini,,,,,,,,,False,False,False,0,17h36m25.90s,264.10791,+68d20m20.9s,68.339142,4.53,0.02,-0.02,0.0,9.15,,False,False,V (Johnson),3413.0,28.0,-28.0,False,False,0.41,0.04,-0.04,0.0,False,0.42,0.01,-0.01,False,False,2014-05-28
129,GJ 832,b,Radial Velocity,2,3657.0,104.0,-104.0,0.0,3.56,0.28,-0.28,False,0.08,0.02,-0.06,0.0,,,,,0.68,0.09,-0.09,0.0,Msini,,,,,,,,,False,False,False,0,21h33m33.98s,323.391571,-49d00m32.4s,-49.009006,4.94,0.03,-0.03,0.0,8.66,,False,False,V (Johnson),3472.0,,,False,False,0.45,0.05,-0.05,0.0,False,,,,,False,2014-06-25
130,GJ 832,c,Radial Velocity,2,35.68,0.03,-0.03,0.0,0.163,0.006,-0.006,False,0.18,0.13,-0.13,0.0,,,,,0.017,0.003,-0.003,0.0,Msini,,,,,,,,,False,False,False,0,21h33m33.98s,323.391571,-49d00m32.4s,-49.009006,4.94,0.03,-0.03,0.0,8.66,,False,False,V (Johnson),3472.0,,,False,False,0.45,0.05,-0.05,0.0,False,,,,,False,2014-06-25
131,GJ 849,b,Radial Velocity,1,1845.0,15.0,-15.0,0.0,2.32,,,False,0.05,0.03,-0.03,0.0,,,,,0.91,,,0.0,Msini,,,,,,,,,False,False,False,0,22h09m40.35s,332.418121,-04d38m26.6s,-4.640729,8.77,0.16,-0.17,0.0,10.37,0.011,False,False,V (Johnson),,,,,,0.49,0.05,-0.05,0.0,False,,,,,,2014-08-27
132,GJ 86,b,Radial Velocity,1,15.76491,0.00039,-0.00039,0.0,0.113,0.0065,-0.0065,False,0.0416,0.0072,-0.0072,0.0,,,,,3.91,0.32,-0.32,0.0,Msini,,,,,,,,,False,False,False,0,02h10m25.93s,32.608059,-50d49m25.4s,-50.823723,10.91,0.07,-0.07,0.0,6.12,,False,False,V (Johnson),5151.0,,,False,False,0.77,,,0.0,False,,,,,,2014-05-14
133,GJ 876,b,Radial Velocity,4,61.1166,0.0086,-0.0086,0.0,0.208317,2e-05,-2e-05,False,0.0324,0.0013,-0.0013,0.0,59.0,,,0.0,2.2756,0.0045,-0.0045,0.0,Mass,,,,,,,,,False,False,False,0,22h53m16.74s,343.319733,-14d15m49.3s,-14.2637,4.7,0.05,-0.05,0.0,10.191,0.015,False,False,V (Johnson),,,,,False,0.33,0.03,-0.03,0.0,False,,,,,False,2014-08-27
136,GJ 876,e,Radial Velocity,4,124.26,0.7,-0.7,0.0,0.3343,0.0013,-0.0013,False,0.055,0.012,-0.012,0.0,59.0,,,0.0,0.046,0.005,-0.005,0.0,Mass,,,,,,,,,False,False,False,0,22h53m16.74s,343.319733,-14d15m49.3s,-14.2637,4.7,0.05,-0.05,0.0,10.191,0.015,False,False,V (Johnson),,,,,False,0.33,0.03,-0.03,0.0,False,,,,,False,2014-08-27
140,HAT-P-1,b,Transit,1,4.46529976,5.5e-07,-5.5e-07,0.0,0.05561,0.00082,-0.00083,False,,,,,85.634,0.056,-0.056,0.0,0.525,0.019,-0.019,0.0,Mass,1.319,0.019,-0.019,False,0.282,0.01,-0.009,0.0,False,False,False,0,22h57m46.83s,344.445104,+38d40m29.8s,38.674953,139.0,22.0,-19.0,0.0,10.34,,False,False,V (Johnson),5980.0,49.0,-49.0,False,False,1.15,0.05,-0.05,0.0,False,1.17,0.03,-0.03,False,False,2015-09-10
141,HAT-P-11,b,Transit,1,4.8878162,7.1e-06,-7.1e-06,0.0,0.053,0.0002,-0.0008,False,0.198,0.046,-0.046,0.0,88.5,0.6,-0.6,0.0,0.081,0.009,-0.009,0.0,Mass,0.422,0.014,-0.014,False,1.33,0.2,-0.2,0.0,False,True,False,1,19h50m50.24s,297.709351,+48d04m51.1s,48.080856,38.0,1.3,-1.3,0.0,9.472,0.024,False,False,V (Johnson),4780.0,50.0,-50.0,False,False,0.81,0.02,-0.03,0.0,False,0.75,0.02,-0.02,False,False,2014-05-14
142,HAT-P-12,b,Transit,1,3.2130598,2.1e-06,-2.1e-06,0.0,0.0384,0.0003,-0.0003,False,0.0,,,0.0,89.0,0.4,-0.4,0.0,0.211,0.012,-0.012,0.0,Mass,0.959,0.029,-0.021,False,0.3192,0.016,-0.016,0.0,False,False,False,0,13h57m33.48s,209.389489,+43d29m36.7s,43.493534,142.5,4.2,-3.3,0.0,12.84,,False,False,V (Johnson),4650.0,60.0,-60.0,False,False,0.73,0.02,-0.02,0.0,False,0.7,0.02,-0.01,False,False,2014-05-14
145,HAT-P-14,b,Transit,1,4.627669,5e-06,-5e-06,0.0,0.0606,0.0007,-0.0007,False,0.107,0.013,-0.013,0.0,83.5,0.3,-0.3,0.0,2.232,0.059,-0.059,0.0,Mass,1.15,0.052,-0.052,False,1.82,0.24,-0.24,0.0,False,False,False,0,17h20m27.88s,260.116169,+38d14m31.8s,38.242165,205.0,11.0,-11.0,0.0,9.98,0.058,False,False,V (Johnson),6600.0,90.0,-90.0,False,False,1.39,0.04,-0.04,0.0,False,1.47,0.05,-0.05,False,False,2014-05-14
146,HAT-P-15,b,Transit,1,10.863502,2.7e-05,-2.7e-05,0.0,0.0964,0.0014,-0.0014,False,0.19,0.019,-0.019,0.0,89.1,0.2,-0.2,0.0,1.946,0.066,-0.066,0.0,Mass,1.072,0.043,-0.043,False,1.96,0.22,-0.22,0.0,False,False,False,0,04h24m59.53s,66.248026,+39d27m38.3s,39.460636,190.0,8.0,-8.0,0.0,12.16,,False,False,V (Johnson),5568.0,90.0,-90.0,False,False,1.01,0.04,-0.04,0.0,False,1.08,0.04,-0.04,False,False,2014-05-14
147,HAT-P-16,b,Transit,1,2.77596,3e-06,-3e-06,0.0,0.0413,0.0004,-0.0004,False,0.036,0.004,-0.004,0.0,86.6,0.7,-0.7,0.0,4.193,0.094,-0.094,0.0,Mass,1.289,0.066,-0.066,False,2.42,0.35,-0.35,0.0,False,False,False,0,00h38m17.56s,9.573181,+42d27m47.1s,42.463078,235.0,10.0,-10.0,0.0,10.812,,False,False,V (Johnson),6158.0,80.0,-80.0,False,False,1.22,0.04,-0.04,0.0,False,1.24,0.05,-0.05,False,False,2014-05-14
148,HAT-P-17,b,Transit,2,10.338523,9e-06,-9e-06,0.0,0.0882,0.0014,-0.0014,False,0.342,0.006,-0.006,0.0,89.2,0.2,-0.1,0.0,0.534,0.018,-0.018,0.0,Mass,1.01,0.029,-0.029,False,0.64,0.05,-0.05,0.0,False,False,False,0,21h38m08.74s,324.536396,+30d29m19.4s,30.488716,90.0,3.0,-3.0,0.0,10.54,,False,False,V (Johnson),5246.0,80.0,-80.0,False,False,0.86,0.04,-0.04,0.0,False,0.84,0.02,-0.02,False,False,2014-05-14
150,HAT-P-18,b,Transit,1,5.508023,6e-06,-6e-06,0.0,0.0559,0.0007,-0.0007,False,0.084,0.048,-0.048,0.0,88.8,0.3,-0.3,0.0,0.197,0.013,-0.013,0.0,Mass,0.995,0.052,-0.052,False,0.25,0.04,-0.04,0.0,False,False,False,1,17h05m23.15s,256.346473,+33d00m45.0s,33.012512,166.0,9.0,-9.0,0.0,12.759,,False,False,V (Johnson),4803.0,80.0,-80.0,False,False,0.77,0.03,-0.03,0.0,False,0.75,0.04,-0.04,False,False,2014-05-14
151,HAT-P-19,b,Transit,1,4.008778,6e-06,-6e-06,0.0,0.0466,0.0008,-0.0008,False,0.067,0.042,-0.042,0.0,88.2,0.4,-0.4,0.0,0.292,0.018,-0.018,0.0,Mass,1.132,0.072,-0.072,False,0.25,0.04,-0.04,0.0,False,False,False,0,00h38m04.02s,9.516742,+34d42m41.7s,34.711575,215.0,15.0,-15.0,0.0,12.901,,False,False,V (Johnson),4990.0,130.0,-130.0,False,False,0.84,0.04,-0.04,0.0,False,0.82,0.05,-0.05,False,False,2014-05-14
152,HAT-P-2,b,Transit,1,5.6334729,6.1e-06,-6.1e-06,0.0,0.06878,0.00068,-0.00068,False,0.5171,0.0033,-0.0033,0.0,86.72,1.12,-0.87,0.0,9.09,0.24,-0.24,0.0,Mass,1.157,0.073,-0.062,False,7.29,1.12,-1.12,0.0,False,False,False,1,16h20m36.36s,245.151489,+41d02m53.1s,41.048084,135.32,14.4,-18.29,0.0,,,,,,6290.0,60.0,-60.0,False,False,1.36,0.04,-0.04,0.0,False,1.64,0.09,-0.08,False,False,2014-05-14
153,HAT-P-20,b,Transit,1,2.875317,4e-06,-4e-06,0.0,0.0361,0.0005,-0.0005,False,0.015,0.005,-0.005,0.0,86.8,0.2,-0.2,0.0,7.246,0.187,-0.187,0.0,Mass,0.867,0.033,-0.033,False,13.78,1.5,-1.5,0.0,False,False,False,0,07h27m39.95s,111.916469,+24d20m11.9s,24.33663,70.0,3.0,-3.0,0.0,11.339,,False,False,V (Johnson),4595.0,80.0,-80.0,False,False,0.76,0.03,-0.03,0.0,False,0.69,0.02,-0.02,False,False,2014-05-14
154,HAT-P-21,b,Transit,1,4.124481,7e-06,-7e-06,0.0,0.0494,0.0007,-0.0007,False,0.228,0.016,-0.016,0.0,87.2,0.7,-0.7,0.0,4.063,0.161,-0.161,0.0,Mass,1.024,0.092,-0.092,False,4.68,1.59,-0.99,0.0,False,False,False,0,11h25m05.99s,171.274955,+41d01m40.6s,41.027954,254.0,19.0,-19.0,0.0,11.685,,False,False,V (Johnson),5588.0,80.0,-80.0,False,False,0.95,0.04,-0.04,0.0,False,1.1,0.08,-0.08,False,False,2014-05-14
155,HAT-P-22,b,Transit,1,3.21222,9e-06,-9e-06,0.0,0.0414,0.0005,-0.0005,False,0.016,0.009,-0.009,0.0,86.9,0.6,-0.5,0.0,2.147,0.061,-0.061,0.0,Mass,1.08,0.058,-0.058,False,2.11,0.4,-0.29,0.0,False,False,False,0,10h22m43.61s,155.681719,+50d07m42.0s,50.128345,82.0,3.0,-3.0,0.0,9.732,,False,False,V (Johnson),5302.0,80.0,-80.0,False,False,0.92,0.04,-0.04,0.0,False,1.04,0.04,-0.04,False,False,2014-05-14
156,HAT-P-23,b,Transit,1,1.21288287,1.7e-07,-1.7e-07,0.0,0.02302,0.00032,-0.00032,False,0.0,,,0.0,85.74,0.95,-0.95,0.0,2.07,0.12,-0.12,0.0,Mass,1.224,0.037,-0.037,False,1.406,0.129,-0.129,0.0,False,False,False,0,20h24m29.72s,306.123854,+16d45m43.7s,16.762152,393.0,25.0,-25.0,0.0,,,,,,5885.0,72.0,-72.0,False,False,1.1,0.05,-0.05,0.0,False,1.09,0.03,-0.03,False,False,2015-03-26
157,HAT-P-24,b,Transit,1,3.35524,7e-06,-7e-06,0.0,0.0465,0.0006,-0.0006,False,0.067,0.024,-0.024,0.0,88.6,0.7,-0.7,0.0,0.685,0.033,-0.033,0.0,Mass,1.242,0.067,-0.067,False,0.44,0.07,-0.07,0.0,False,False,False,0,07h15m18.01s,108.825058,+14d15m45.4s,14.262599,396.0,20.0,-20.0,0.0,11.818,,False,False,V (Johnson),6373.0,80.0,-80.0,False,False,1.19,0.04,-0.04,0.0,False,1.32,0.07,-0.07,False,False,2014-05-14
158,HAT-P-25,b,Transit,1,3.652836,1.9e-05,-1.9e-05,0.0,0.0466,0.0005,-0.0005,False,0.032,0.022,-0.022,0.0,87.6,0.5,-0.5,0.0,0.567,0.022,-0.022,0.0,Mass,1.19,0.081,-0.056,False,0.42,0.07,-0.07,0.0,False,False,False,0,03h13m44.50s,48.435419,+25d11m50.7s,25.197405,297.0,17.0,-13.0,0.0,13.19,,False,False,V (Johnson),5500.0,80.0,-80.0,False,False,1.01,0.03,-0.03,0.0,False,0.96,0.05,-0.04,False,False,2014-05-14
159,HAT-P-26,b,Transit,1,4.234516,1.5e-05,-1.5e-05,0.0,0.0479,0.0006,-0.0006,False,0.124,0.06,-0.06,0.0,88.6,0.5,-0.9,0.0,0.059,0.007,-0.007,0.0,Mass,0.565,0.072,-0.032,False,0.4,0.1,-0.1,0.0,False,False,False,0,14h12m37.53s,213.156383,+04d03m36.0s,4.059997,134.0,18.0,-8.0,0.0,11.744,,False,False,V (Johnson),5079.0,88.0,-88.0,False,False,0.82,0.03,-0.03,0.0,False,0.79,0.1,-0.04,False,False,2014-05-14
160,HAT-P-27,b,Transit,1,3.039577,5e-06,-6e-06,0.0,0.04,0.0008,-0.0008,False,0.0,,,0.0,85.0,0.2,-0.2,0.0,0.62,0.03,-0.03,0.0,Mass,1.02,0.07,-0.06,False,,,,,False,False,False,1,14h51m04.18s,222.767436,+05d56m50.5s,5.947368,204.0,14.0,-14.0,0.0,,,,,,5300.0,90.0,-90.0,False,False,0.94,0.04,-0.04,0.0,False,0.9,0.05,-0.04,False,False,2014-05-14
161,HAT-P-28,b,Transit,1,3.257215,7e-06,-7e-06,0.0,0.0434,0.0007,-0.0007,False,0.051,0.033,-0.033,0.0,88.0,0.9,-0.9,0.0,0.626,0.037,-0.037,0.0,Mass,1.212,0.113,-0.082,False,0.44,0.09,-0.09,0.0,False,False,False,0,00h52m00.18s,13.000766,+34d43m42.3s,34.728413,395.0,34.0,-26.0,0.0,13.03,,False,False,V (Johnson),5680.0,90.0,-90.0,False,False,1.02,0.05,-0.05,0.0,False,1.1,0.09,-0.07,False,False,2014-05-14
162,HAT-P-29,b,Transit,1,5.723186,4.9e-05,-4.9e-05,0.0,0.0667,0.0008,-0.0008,False,0.095,0.047,-0.047,0.0,87.1,0.5,-0.7,0.0,0.778,0.076,-0.04,0.0,Mass,1.107,0.136,-0.082,False,0.71,0.18,-0.18,0.0,False,False,False,0,02h12m31.47s,33.131142,+51d46m43.5s,51.778759,322.0,35.0,-21.0,0.0,11.9,,False,False,V (Johnson),6087.0,88.0,-88.0,False,False,1.21,0.05,-0.05,0.0,False,1.22,0.13,-0.07,False,False,2014-05-14
163,HAT-P-3,b,Transit,1,2.899736,2e-06,-2e-06,0.0,0.03866,0.00041,-0.00041,False,0.0,,,0.0,87.07,0.55,-0.55,0.0,0.591,0.018,-0.018,0.0,Mass,0.827,0.055,-0.055,False,1.29,0.25,-0.25,0.0,False,False,False,0,13h44m22.59s,206.094121,+48d01m43.2s,48.028667,138.0,10.0,-10.0,0.0,11.577,0.034,False,False,V (Johnson),5185.0,80.0,-80.0,False,False,0.92,0.03,-0.03,0.0,False,0.8,0.04,-0.04,False,False,2014-05-14
164,HAT-P-30,b,Transit,1,2.810595,5e-06,-5e-06,0.0,0.0419,0.0005,-0.0005,False,0.035,0.024,-0.024,0.0,83.6,0.4,-0.4,0.0,0.711,0.028,-0.028,0.0,Mass,1.34,0.065,-0.065,False,0.37,0.05,-0.05,0.0,False,False,False,0,08h15m47.97s,123.949894,+05d50m12.2s,5.836719,193.0,8.0,-8.0,0.0,10.419,,False,False,V (Johnson),6304.0,88.0,-88.0,False,False,1.24,0.04,-0.04,0.0,False,1.22,0.05,-0.05,False,False,2014-05-14
167,HAT-P-33,b,Transit,1,3.474474,1e-06,-1e-06,0.0,0.0499,0.0005,-0.0005,False,0.0,,,0.0,87.2,0.0,-0.1,0.0,0.762,0.101,-0.101,0.0,Mass,1.686,0.045,-0.045,False,0.2,0.03,-0.03,0.0,False,False,False,0,07h32m44.21s,113.184212,+33d50m06.2s,33.835052,387.0,9.0,-9.0,0.0,11.188,,False,False,V (Johnson),6446.0,88.0,,False,,1.38,0.04,,0.0,,1.64,0.03,,False,,2014-05-14
168,HAT-P-34,b,Transit,1,5.452654,1.6e-05,-1.6e-05,0.0,0.0677,0.0008,-0.0008,False,0.441,0.032,-0.032,0.0,87.1,1.2,-1.2,0.0,3.328,0.211,-0.211,0.0,Mass,1.197,0.128,-0.092,False,2.4,0.63,-0.63,0.0,False,False,False,0,20h12m46.88s,303.195342,+18d06m17.5s,18.104868,257.0,22.0,-17.0,0.0,,,,,,6442.0,88.0,,False,,1.39,0.05,,0.0,,1.53,0.14,,False,,2014-05-14
